name	ttype	nmut	pct_vCTg_hp	x	y	clr_red	clr_green	clr_blue
PCAWG2279:TCGA-AX-A06B	UCEC	3768	1.631321e-01	3.576446e+00	1.631321e-01	166	0	140
PCAWG2279:TCGA-C5-A2LT	CESC	3781	1.628664e-01	3.577931e+00	1.628664e-01	255	179	0
PCAWG2279:ICGC_0502	PANC	4267	1.620746e-01	3.630415e+00	1.620746e-01	97	71	48
Lawrence126:PR-2832	PRAD	3898	1.618123e-01	3.591067e+00	1.618123e-01	179	179	140
PCAWG2279:TCGA-HC-7744	PRAD	2828	1.618123e-01	3.451874e+00	1.618123e-01	179	179	140
PCAWG2279:OCCAMS-AH-182	ESO	42572	1.616815e-01	4.629154e+00	1.616815e-01	77	204	46
Lawrence126:BR-MEX-123	BRCA	3974	1.615509e-01	3.599466e+00	1.615509e-01	255	128	128
PCAWG2279:TCGA-04-1367	OV	11920	1.610306e-01	4.076362e+00	1.610306e-01	230	128	179
PCAWG2279:PCSI_0290	PANC	13334	1.609442e-01	4.125045e+00	1.609442e-01	97	71	48
PCAWG2279:TCGA-HU-8608	STAD	9537	1.606426e-01	3.979516e+00	1.606426e-01	0	255	0
PCAWG2279:EOPC-029	EOPC	2341	1.602564e-01	3.369816e+00	1.602564e-01	179	179	140
PCAWG2279:AOCS-159	OV	5024	1.594896e-01	3.701223e+00	1.594896e-01	230	128	179
PCAWG2279:ICGC_0087	PANC	9358	1.592357e-01	3.971285e+00	1.592357e-01	97	71	48
PCAWG2279:ICGC_0522	PANC	5846	1.587302e-01	3.767079e+00	1.587302e-01	97	71	48
PCAWG2279:C0012	CRC	9259	1.584786e-01	3.966693e+00	1.584786e-01	0	153	89
PCAWG2279:PCSI_0506	PANC	7147	1.579779e-01	3.854251e+00	1.579779e-01	97	71	48
PCAWG2279:TCGA-IN-7806	STAD	10154	1.576044e-01	4.006727e+00	1.576044e-01	0	255	0
PCAWG2279:CPCG0410	PRAD	3218	1.574803e-01	3.507919e+00	1.574803e-01	179	179	140
PCAWG2279:OCCAMS-PS-012	ESO	23584	1.573564e-01	4.372657e+00	1.573564e-01	77	204	46
PCAWG2279:CPCG0339	PRAD	7541	1.572327e-01	3.877557e+00	1.572327e-01	179	179	140
PCAWG2279:TCGA-14-0786	GBM	5062	1.571092e-01	3.704514e+00	1.571092e-01	138	112	92
PCAWG2279:TCGA-27-2528	GBM	6948	1.568217e-01	3.842007e+00	1.568217e-01	138	112	92
PCAWG2279:TCGA-A8-A094	BRCA	21520	1.567398e-01	4.332900e+00	1.567398e-01	255	128	128
PCAWG2279:PCSI_0458	PANC	12411	1.563477e-01	4.093905e+00	1.563477e-01	97	71	48
Nik-Zainal560:PD13297a	BRCA_TNBC	14982	1.552795e-01	4.175632e+00	1.552795e-01	255	77	179
Nik-Zainal560:PD9595a	BRCA_TNBC	9722	1.550388e-01	3.987868e+00	1.550388e-01	255	77	179
PCAWG2279:CPCG0249	PRAD	8955	1.550388e-01	3.952210e+00	1.550388e-01	179	179	140
PCAWG2279:0072_CRUK_PC_0072	PRAD	2829	1.547988e-01	3.451997e+00	1.547988e-01	179	179	140
PCAWG2279:TCGA-64-1680	LUAD	4008	1.545595e-01	3.603180e+00	1.545595e-01	179	26	0
PCAWG2279:PCSI_0547	PANC	8796	1.540832e-01	3.944391e+00	1.540832e-01	97	71	48
PCAWG2279:TCGA-27-2523	GBM	7153	1.536885e-01	3.854614e+00	1.536885e-01	138	112	92
PCAWG2279:TCGA-60-2711	LUSC	18284	1.533742e-01	4.262131e+00	1.533742e-01	255	0	0
PCAWG2279:PCSI_0451	PANC	5054	1.532567e-01	3.703841e+00	1.532567e-01	97	71	48
PCAWG2279:TCGA-06-0152	GBM	8681	1.530612e-01	3.938690e+00	1.530612e-01	138	112	92
Alexandrov507:MB81	MED	4040	1.529052e-01	3.606702e+00	1.529052e-01	69	89	110
PCAWG2279:PCSI_0256	PANC	3366	1.529052e-01	3.527426e+00	1.529052e-01	97	71	48
PCAWG2279:TCGA-06-0210	GBM	7792	1.525941e-01	3.891805e+00	1.525941e-01	138	112	92
PCAWG2279:OCCAMS-AH-082	ESO	54578	1.525553e-01	4.737037e+00	1.525553e-01	77	204	46
PCAWG2279:OCCAMS-AH-112	ESO	14619	1.525553e-01	4.165003e+00	1.525553e-01	77	204	46
Lawrence126:MM-0387	MM	6696	1.524390e-01	3.825961e+00	1.524390e-01	128	130	51
Nik-Zainal560:PD11748a	BRCA_TNBC	11761	1.522070e-01	4.070523e+00	1.522070e-01	255	77	179
PCAWG2279:ICGC_0075	PANC	5925	1.522070e-01	3.772836e+00	1.522070e-01	97	71	48
PCAWG2279:AOCS-119	OV	15966	1.519757e-01	4.203273e+00	1.519757e-01	230	128	179
PCAWG2279:TCGA-A2-A25B	BRCA_nonTNBC	11794	1.519757e-01	4.071746e+00	1.519757e-01	255	179	179
PCAWG2279:PCSI_0463	PANC	3233	1.517451e-01	3.509891e+00	1.517451e-01	97	71	48
PCAWG2279:OCCAMS-WG-009	ESO	40474	1.514005e-01	4.607204e+00	1.514005e-01	77	204	46
PCAWG2279:OCCAMS-RS-027	ESO	17809	1.510574e-01	4.250702e+00	1.510574e-01	77	204	46
PCAWG2279:TCGA-16-1063	GBM	8425	1.506781e-01	3.925679e+00	1.506781e-01	138	112	92
Nik-Zainal560:PD5948a	BRCA_TNBC	15172	1.503759e-01	4.181115e+00	1.503759e-01	255	77	179
PCAWG2279:TCGA-73-4659	LUAD	25936	1.503759e-01	4.413949e+00	1.503759e-01	179	26	0
Nik-Zainal560:PD13622a	BRCA_TNBC	4355	1.488095e-01	3.639211e+00	1.488095e-01	255	77	179
PCAWG2279:TCGA-AG-4007	CRC	20273	1.488095e-01	4.306971e+00	1.488095e-01	0	153	89
PCAWG2279:TCGA-E2-A109	BRCA	9084	1.488095e-01	3.958409e+00	1.488095e-01	255	128	128
PCAWG2279:TCGA-06-0145	GBM	11281	1.487652e-01	4.052435e+00	1.487652e-01	138	112	92
PCAWG2279:OCCAMS-AH-047	ESO	18024	1.486989e-01	4.255917e+00	1.486989e-01	77	204	46
PCAWG2279:OCCAMS-PS-008	ESO	74471	1.481481e-01	4.872003e+00	1.481481e-01	77	204	46
Nik-Zainal560:PD24204a	BRCA_TNBC	2795	1.474926e-01	3.446744e+00	1.474926e-01	255	77	179
Alexandrov507:APGI_2202	PANC	3701	1.466276e-01	3.568623e+00	1.466276e-01	97	71	48
PCAWG2279:TCGA-06-0214	GBM	6661	1.460920e-01	3.823702e+00	1.460920e-01	138	112	92
PCAWG2279:TCGA-CN-4737	HNSC	4627	1.459854e-01	3.665546e+00	1.459854e-01	0	0	255
PCAWG2279:AOCS-077	OV	3731	1.457726e-01	3.572133e+00	1.457726e-01	230	128	179
PCAWG2279:TCGA-09-2050	OV	12937	1.455604e-01	4.111914e+00	1.455604e-01	230	128	179
Lawrence126:CRC-0002	CRC	10534	1.452785e-01	4.022700e+00	1.452785e-01	0	153	89
PCAWG2279:CPCG0375	PRAD	3851	1.452433e-01	3.585907e+00	1.452433e-01	179	179	140
PCAWG2279:TCGA-85-8052	LUSC	21610	1.440922e-01	4.334703e+00	1.440922e-01	255	0	0
PCAWG2279:OCCAMS-GS-002	ESO	16911	1.434720e-01	4.228221e+00	1.434720e-01	77	204	46
PCAWG2279:TCGA-AR-A2LK	BRCA	3301	1.430615e-01	3.518923e+00	1.430615e-01	255	128	128
PCAWG2279:TCGA-B6-A0I1	BRCA	5890	1.430615e-01	3.770304e+00	1.430615e-01	255	128	128
PCAWG2279:RK269	LIVER	9764	1.429593e-01	3.989760e+00	1.429593e-01	179	153	128
Nik-Zainal560:PD5951a	BRCA_nonTNBC	3193	1.428571e-01	3.504593e+00	1.428571e-01	255	179	179
PCAWG2279:TCGA-06-0188	GBM	6122	1.428571e-01	3.787105e+00	1.428571e-01	138	112	92
PCAWG2279:OCCAMS-ST-041	ESO	11300	1.427212e-01	4.053171e+00	1.427212e-01	77	204	46
Nik-Zainal560:PD18050a	BRCA_nonTNBC	3566	1.414427e-01	3.552457e+00	1.414427e-01	255	179	179
PCAWG2279:PCSI_0375	PANC	5871	1.411433e-01	3.768868e+00	1.411433e-01	97	71	48
PCAWG2279:PCSI_0297	PANC	8539	1.408451e-01	3.931555e+00	1.408451e-01	97	71	48
PCAWG2279:PCSI_0023	PANC	2666	1.406470e-01	3.426256e+00	1.406470e-01	97	71	48
PCAWG2279:TCGA-D7-6528	STAD	60006	1.401869e-01	4.778211e+00	1.401869e-01	0	255	0
Lawrence126:ESO-130	ESO	22110	1.400560e-01	4.344640e+00	1.400560e-01	77	204	46
PCAWG2279:TCGA-A5-A0G9	UCEC	26964	1.400560e-01	4.430828e+00	1.400560e-01	166	0	140
Nik-Zainal560:PD22355a	BRCA_TNBC	9761	1.398601e-01	3.989604e+00	1.398601e-01	255	77	179
Alexandrov507:PD4109a	BRCA	9405	1.396648e-01	3.973467e+00	1.396648e-01	255	128	128
PCAWG2279:CPCG0392	PRAD	3268	1.394700e-01	3.514672e+00	1.394700e-01	179	179	140
PCAWG2279:ICGC_0025	PANC	3966	1.388889e-01	3.598581e+00	1.388889e-01	97	71	48
PCAWG2279:OCCAMS-ED-003	ESO	16565	1.388889e-01	4.219247e+00	1.388889e-01	77	204	46
Nik-Zainal560:PD24335a	BRCA_nonTNBC	3948	1.385042e-01	3.596649e+00	1.385042e-01	255	179	179
PCAWG2279:CPCG0048	PRAD	3393	1.381215e-01	3.530884e+00	1.381215e-01	179	179	140
PCAWG2279:AOCS-092	OV	8082	1.379310e-01	3.907678e+00	1.379310e-01	230	128	179
Nik-Zainal560:PD11336a	BRCA_nonTNBC	5585	1.377410e-01	3.747216e+00	1.377410e-01	255	179	179
PCAWG2279:OCCAMS-WG-002	ESO	8492	1.377410e-01	3.929136e+00	1.377410e-01	77	204	46
PCAWG2279:AOCS-090	OV	12206	1.373626e-01	4.086676e+00	1.373626e-01	230	128	179
PCAWG2279:TCGA-AP-A0L9	UCEC	9492	1.373626e-01	3.977480e+00	1.373626e-01	166	0	140
PCAWG2279:CPCG0378	PRAD	3537	1.369863e-01	3.548887e+00	1.369863e-01	179	179	140
PCAWG2279:C0021	CRC	27529	1.368524e-01	4.439822e+00	1.368524e-01	0	153	89
PCAWG2279:CGP_donor_GC00014	STAD	4406	1.367989e-01	3.644334e+00	1.367989e-01	0	255	0
PCAWG2279:PCSI_0098	PANC	3578	1.360544e-01	3.553897e+00	1.360544e-01	97	71	48
PCAWG2279:TCGA-24-1466	OV	9567	1.358696e-01	3.980902e+00	1.358696e-01	230	128	179
PCAWG2279:PCSI_0227	PANC	7640	1.355932e-01	3.883231e+00	1.355932e-01	97	71	48
Nik-Zainal560:PD11367a	BRCA_nonTNBC	8164	1.355014e-01	3.912057e+00	1.355014e-01	255	179	179
Lawrence126:PR-08-784	PRAD	4737	1.353180e-01	3.675777e+00	1.353180e-01	179	179	140
PCAWG2279:CPCG0094	PRAD	3080	1.353180e-01	3.488914e+00	1.353180e-01	179	179	140
PCAWG2279:TCGA-23-1124	OV	16149	1.353180e-01	4.208209e+00	1.353180e-01	230	128	179
PCAWG2279:CPCG0354	PRAD	2938	1.351351e-01	3.468371e+00	1.351351e-01	179	179	140
PCAWG2279:TCGA-F5-6814	CRC	2426470	1.350059e-01	6.384975e+00	1.350059e-01	0	153	89
Lawrence126:CRC-0003	CRC	13527	1.349983e-01	4.131278e+00	1.349983e-01	0	153	89
PCAWG2279:ICGC_0134	PANC	11494	1.348618e-01	4.060552e+00	1.348618e-01	97	71	48
Nik-Zainal560:PD11368a	BRCA_nonTNBC	6828	1.347709e-01	3.834444e+00	1.347709e-01	255	179	179
PCAWG2279:CGP_donor_GC00022	STAD	10494	1.346801e-01	4.021055e+00	1.346801e-01	0	255	0
PCAWG2279:ICGC_0088	PANC	9711	1.344990e-01	3.987374e+00	1.344990e-01	97	71	48
Alexandrov507:MB126	MED	3312	1.344086e-01	3.520448e+00	1.344086e-01	69	89	110
Nik-Zainal560:PD23579a	BRCA_TNBC	87311	1.343265e-01	4.941082e+00	1.343265e-01	255	77	179
PCAWG2279:TCGA-QG-A5YX	CRC	9387	1.342883e-01	3.972636e+00	1.342883e-01	0	153	89
PCAWG2279:TCGA-50-6591	LUAD	6317	1.340483e-01	3.800678e+00	1.340483e-01	179	26	0
PCAWG2279:CGP_donor_GC00033	STAD	19820	1.336898e-01	4.297165e+00	1.336898e-01	0	255	0
PCAWG2279:OSCC-GB_011801	ORCA	7009	1.335113e-01	3.845832e+00	1.335113e-01	102	153	140
PCAWG2279:TCGA-AA-A00N	CRC	793040	1.334027e-01	5.899297e+00	1.334027e-01	0	153	89
Alexandrov507:MB78	MED	2956	1.331558e-01	3.471118e+00	1.331558e-01	69	89	110
PCAWG2279:ICGC_0192	PANC	10788	1.331558e-01	4.033029e+00	1.331558e-01	97	71	48
PCAWG2279:TCGA-97-8171	LUAD	5589	1.329787e-01	3.747492e+00	1.329787e-01	179	26	0
PCAWG2279:ICGC_0006	PANC	17567	1.324503e-01	4.244754e+00	1.324503e-01	97	71	48
Alexandrov507:APGI_2119	PANC	3734	1.319261e-01	3.572511e+00	1.319261e-01	97	71	48
PCAWG2279:TCGA-AA-3514	CRC	12380	1.318392e-01	4.092824e+00	1.318392e-01	0	153	89
PCAWG2279:A12-0020_CRUK_PC_0020	PRAD	3963	1.317523e-01	3.598274e+00	1.317523e-01	179	179	140
Nik-Zainal560:PD11751a	BRCA_TNBC	16648	1.314060e-01	4.221418e+00	1.314060e-01	255	77	179
PCAWG2279:OCCAMS-AH-085	ESO	14664	1.314060e-01	4.166331e+00	1.314060e-01	77	204	46
PCAWG2279:CPCG0078	PRAD	7936	1.310616e-01	3.899724e+00	1.310616e-01	179	179	140
Nik-Zainal560:PD11760a	BRCA_nonTNBC	4091	1.308901e-01	3.612071e+00	1.308901e-01	255	179	179
PCAWG2279:TCGA-AG-3890	CRC	17201	1.308044e-01	4.235616e+00	1.308044e-01	0	153	89
PCAWG2279:AOCS-139	OV	13145	1.300390e-01	4.118839e+00	1.300390e-01	230	128	179
PCAWG2279:AOCS-081	OV	6688	1.297017e-01	3.825478e+00	1.297017e-01	230	128	179
PCAWG2279:TCGA-BA-6873	HNSC	5198	1.297017e-01	3.716065e+00	1.297017e-01	0	0	255
PCAWG2279:EOPC-01	EOPC	9394	1.295337e-01	3.972945e+00	1.295337e-01	179	179	140
Nik-Zainal560:PD7305a	BRCA_nonTNBC	4756	1.285347e-01	3.677448e+00	1.285347e-01	255	179	179
PCAWG2279:PCSI_0269	PANC	3835	1.283697e-01	3.584093e+00	1.283697e-01	97	71	48
PCAWG2279:PCSI_0457	PANC	3930	1.275510e-01	3.594689e+00	1.275510e-01	97	71	48
PCAWG2279:AOCS-108	OV	14968	1.272265e-01	4.175247e+00	1.272265e-01	230	128	179
PCAWG2279:TCGA-A6-2680	CRC	11405	1.267963e-01	4.057202e+00	1.267963e-01	0	153	89
PCAWG2279:TCGA-A6-3807	CRC	11448	1.267427e-01	4.058828e+00	1.267427e-01	0	153	89
PCAWG2279:TCGA-FP-7998	STAD	10376	1.266624e-01	4.016129e+00	1.266624e-01	0	255	0
PCAWG2279:CGP_donor_GC00015	STAD	7129	1.262626e-01	3.853194e+00	1.262626e-01	0	255	0
PCAWG2279:TCGA-18-4721	LUSC	28791	1.259446e-01	4.459289e+00	1.259446e-01	255	0	0
PCAWG2279:ITNET-1308	PANC	6036	1.258653e-01	3.780899e+00	1.258653e-01	97	71	48
PCAWG2279:PCSI_0311	PANC	7425	1.257862e-01	3.870862e+00	1.257862e-01	97	71	48
Lawrence126:ESO-1163	ESO	46780	1.253133e-01	4.670083e+00	1.253133e-01	77	204	46
PCAWG2279:TCGA-DD-A3A9	LIVER	63686	1.253133e-01	4.804062e+00	1.253133e-01	179	153	128
Nik-Zainal560:PD13606a	BRCA_nonTNBC	5893	1.251564e-01	3.770497e+00	1.251564e-01	255	179	179
PCAWG2279:TCGA-D1-A17K	UCEC	5858	1.251564e-01	3.767913e+00	1.251564e-01	166	0	140
PCAWG2279:TCGA-AA-A02O	CRC	21602	1.250000e-01	4.334542e+00	1.250000e-01	0	153	89
PCAWG2279:ICGC_0063	PANC	5331	1.245330e-01	3.727043e+00	1.245330e-01	97	71	48
PCAWG2279:PCSI_0492	PANC	9601	1.245330e-01	3.982417e+00	1.245330e-01	97	71	48
PCAWG2279:TCGA-D1-A1NU	UCEC	9069	1.245330e-01	3.957665e+00	1.245330e-01	166	0	140
PCAWG2279:ICGC_0535	PANC	4161	1.242236e-01	3.619445e+00	1.242236e-01	97	71	48
PCAWG2279:PCSI_0086	PANC	3089	1.242236e-01	3.490157e+00	1.242236e-01	97	71	48
PCAWG2279:TCGA-AG-A032	CRC	7664	1.241465e-01	3.884596e+00	1.241465e-01	0	153	89
Nik-Zainal560:PD11393a	BRCA_nonTNBC	4669	1.237624e-01	3.669440e+00	1.237624e-01	255	179	179
PCAWG2279:ICGC_0054	PANC	9660	1.234568e-01	3.985110e+00	1.234568e-01	97	71	48
PCAWG2279:BTCA_donor_B070	BTCA	12411	1.233806e-01	4.093899e+00	1.233806e-01	140	89	64
Nik-Zainal560:PD7306a	BRCA_nonTNBC	6863	1.233046e-01	3.836691e+00	1.233046e-01	255	179	179
PCAWG2279:TCGA-AA-3977	CRC	960813	1.231914e-01	5.982640e+00	1.231914e-01	0	153	89
Nik-Zainal560:PD13298a	BRCA_TNBC	8367	1.231527e-01	3.922679e+00	1.231527e-01	255	77	179
PCAWG2279:CPCG0266	PRAD	4337	1.226994e-01	3.637439e+00	1.226994e-01	179	179	140
PCAWG2279:TCGA-CR-5249	HNSC	3037	1.225490e-01	3.482822e+00	1.225490e-01	0	0	255
Nik-Zainal560:PD6727b	BRCA	6679	1.222494e-01	3.824874e+00	1.222494e-01	255	128	128
PCAWG2279:A31-0018_CRUK_PC_0018	PRAD	4577	1.219512e-01	3.660854e+00	1.219512e-01	179	179	140
PCAWG2279:BTCA_donor_Y008	BTCA	6562	1.219512e-01	3.817195e+00	1.219512e-01	140	89	64
PCAWG2279:PCSI_0044	PANC	4046	1.216545e-01	3.607285e+00	1.216545e-01	97	71	48
PCAWG2279:ICGC_0099	PANC	5702	1.215067e-01	3.756230e+00	1.215067e-01	97	71	48
PCAWG2279:ICGC_0199	PANC	4615	1.210654e-01	3.664442e+00	1.210654e-01	97	71	48
PCAWG2279:ICGC_0420	PANC	10943	1.208459e-01	4.039249e+00	1.208459e-01	97	71	48
PCAWG2279:TCGA-QG-A5YV	CRC	17638	1.206637e-01	4.246501e+00	1.206637e-01	0	153	89
PCAWG2279:TCGA-06-5415	GBM	4957	1.190476e-01	3.695446e+00	1.190476e-01	138	112	92
PCAWG2279:CPCG0369	PRAD	3287	1.186240e-01	3.517078e+00	1.186240e-01	179	179	140
PCAWG2279:PCSI_0015	PANC	14175	1.184834e-01	4.151614e+00	1.184834e-01	97	71	48
PCAWG2279:OCCAMS-AH-011	ESO	28980	1.182033e-01	4.462129e+00	1.182033e-01	77	204	46
PCAWG2279:TCGA-14-1402	GBM	245043	1.182033e-01	5.389246e+00	1.182033e-01	138	112	92
Nik-Zainal560:PD7202a	BRCA_nonTNBC	5141	1.180638e-01	3.711235e+00	1.180638e-01	255	179	179
PCAWG2279:OCCAMS-ST-043	ESO	33869	1.179593e-01	4.529835e+00	1.179593e-01	77	204	46
PCAWG2279:TCGA-FX-A3RE	SARC	13714	1.179245e-01	4.137236e+00	1.179245e-01	77	179	230
Alexandrov507:APGI_2060	PANC	6447	1.177856e-01	3.809535e+00	1.177856e-01	97	71	48
PCAWG2279:TCGA-CA-6717	CRC	2432617	1.177569e-01	6.386074e+00	1.177569e-01	0	153	89
PCAWG2279:TCGA-AA-3529	CRC	18203	1.177394e-01	4.260192e+00	1.177394e-01	0	153	89
PCAWG2279:TCGA-77-6843	LUSC	23970	1.175088e-01	4.379718e+00	1.175088e-01	255	0	0
PCAWG2279:OCCAMS-AH-091	ESO	39884	1.171646e-01	4.600823e+00	1.171646e-01	77	204	46
PCAWG2279:TCGA-56-1622	LUSC	40115	1.170960e-01	4.603339e+00	1.170960e-01	255	0	0
PCAWG2279:TCGA-B5-A11G	UCEC	62442	1.168566e-01	4.795497e+00	1.168566e-01	166	0	140
PCAWG2279:PCSI_0345	PANC	4346	1.168224e-01	3.638354e+00	1.168224e-01	97	71	48
PCAWG2279:TCGA-06-0648	GBM	9026	1.166181e-01	3.955594e+00	1.166181e-01	138	112	92
PCAWG2279:OCCAMS-AH-139	ESO	28771	1.164144e-01	4.458999e+00	1.164144e-01	77	204	46
PCAWG2279:TCGA-78-7158	LUAD	38395	1.162791e-01	4.584308e+00	1.162791e-01	179	26	0
PCAWG2279:TCGA-05-5429	LUAD	4261	1.156069e-01	3.629728e+00	1.156069e-01	179	26	0
PCAWG2279:TCGA-05-4396	LUAD	40159	1.148106e-01	4.603810e+00	1.148106e-01	179	26	0
PCAWG2279:PCSI_0261	PANC	32472	1.145475e-01	4.511546e+00	1.145475e-01	97	71	48
PCAWG2279:ICGC_0026	PANC	4691	1.144165e-01	3.671508e+00	1.144165e-01	97	71	48
PCAWG2279:TCGA-BR-8690	STAD	29313	1.144165e-01	4.467103e+00	1.144165e-01	0	255	0
PCAWG2279:TCGA-24-1558	OV	5907	1.141553e-01	3.771557e+00	1.141553e-01	230	128	179
Alexandrov507:APGI_1839	PANC	4936	1.140251e-01	3.693576e+00	1.140251e-01	97	71	48
PCAWG2279:PCSI_0354	PANC	5603	1.137010e-01	3.748611e+00	1.137010e-01	97	71	48
PCAWG2279:ICGC_0224	PANC	5123	1.135074e-01	3.709773e+00	1.135074e-01	97	71	48
PCAWG2279:TCGA-06-0125	GBM	10020	1.132931e-01	4.000957e+00	1.132931e-01	138	112	92
PCAWG2279:AOCS-060	OV	4886	1.131222e-01	3.689200e+00	1.131222e-01	230	128	179
PCAWG2279:TCGA-BS-A0V8	UCEC	11732	1.131222e-01	4.069476e+00	1.131222e-01	166	0	140
PCAWG2279:TCGA-19-1389	GBM	3530	1.128668e-01	3.548074e+00	1.128668e-01	138	112	92
Alexandrov507:APGI_1956	PANC	4625	1.127396e-01	3.665347e+00	1.127396e-01	97	71	48
PCAWG2279:ICGC_0205	PANC	4689	1.127396e-01	3.671271e+00	1.127396e-01	97	71	48
PCAWG2279:ICGC_0217	PANC	4385	1.113586e-01	3.642249e+00	1.113586e-01	97	71	48
PCAWG2279:TCGA-BR-8373	STAD	19218	1.111729e-01	4.283766e+00	1.111729e-01	0	255	0
PCAWG2279:ICGC_0206	PANC	4336	1.111111e-01	3.637312e+00	1.111111e-01	97	71	48
PCAWG2279:TCGA-19-2629	GBM	8219	1.111111e-01	3.914930e+00	1.111111e-01	138	112	92
PCAWG2279:TCGA-22-1016	LUSC	53782	1.108647e-01	4.730659e+00	1.108647e-01	255	0	0
PCAWG2279:TCGA-AF-2691	CRC	26767	1.105787e-01	4.427641e+00	1.105787e-01	0	153	89
PCAWG2279:TCGA-AY-A54L	CRC	24074	1.102536e-01	4.381601e+00	1.102536e-01	0	153	89
PCAWG2279:PCSI_0099	PANC	12570	1.097093e-01	4.099437e+00	1.097093e-01	97	71	48
Nik-Zainal560:PD9539a	BRCA_nonTNBC	3580	1.095290e-01	3.554197e+00	1.095290e-01	255	179	179
PCAWG2279:A22-0016_CRUK_PC_0016	PRAD	5429	1.095290e-01	3.734913e+00	1.095290e-01	179	179	140
PCAWG2279:CGP_donor_GC00051	STAD	17502	1.095290e-01	4.243159e+00	1.095290e-01	0	255	0
PCAWG2279:TCGA-EY-A1GW	UCEC	4980	1.095290e-01	3.697421e+00	1.095290e-01	166	0	140
Lawrence126:CRC-0010	CRC	10407	1.094092e-01	4.017444e+00	1.094092e-01	0	153	89
PCAWG2279:TCGA-55-7281	LUAD	66135	1.089325e-01	4.820449e+00	1.089325e-01	179	26	0
PCAWG2279:TCGA-CQ-6228	HNSC	12989	1.089325e-01	4.113665e+00	1.089325e-01	0	0	255
PCAWG2279:TCGA-AX-A1CI	UCEC	4114	1.082251e-01	3.614479e+00	1.082251e-01	166	0	140
PCAWG2279:ICGC_0543	PANC	5794	1.075269e-01	3.763195e+00	1.075269e-01	97	71	48
PCAWG2279:PCSI_0340	PANC	4068	1.072961e-01	3.609657e+00	1.072961e-01	97	71	48
Alexandrov507:LUAD-AEIUF	LUAD	33208	1.069519e-01	4.521274e+00	1.069519e-01	179	26	0
PCAWG2279:A17-0095_CRUK_PC_0095	PRAD	12409	1.069519e-01	4.093825e+00	1.069519e-01	179	179	140
PCAWG2279:PCSI_0310	PANC	9746	1.069519e-01	3.988960e+00	1.069519e-01	97	71	48
PCAWG2279:PCSI_0413	PANC	3295	1.069519e-01	3.518130e+00	1.069519e-01	97	71	48
PCAWG2279:TCGA-BS-A0TE	UCEC	39477	1.061947e-01	4.596370e+00	1.061947e-01	166	0	140
PCAWG2279:TCGA-10-0938	OV	8994	1.049318e-01	3.954069e+00	1.049318e-01	230	128	179
Alexandrov507:APGI_2137	PANC	11115	1.041667e-01	4.046010e+00	1.041667e-01	97	71	48
PCAWG2279:TCGA-06-5411	GBM	4420	1.038422e-01	3.645700e+00	1.038422e-01	138	112	92
PCAWG2279:ICGC_0037	PANC	9013	1.029336e-01	3.954994e+00	1.029336e-01	97	71	48
PCAWG2279:TCGA-38-4628	LUAD	15716	1.028807e-01	4.196398e+00	1.028807e-01	179	26	0
PCAWG2279:TCGA-AA-3555	CRC	259867	1.026431e-01	5.414755e+00	1.026431e-01	0	153	89
PCAWG2279:TCGA-FX-A2QS	SARC	9569	1.025641e-01	3.980980e+00	1.025641e-01	77	179	230
Alexandrov507:APGI_2157	PANC	6902	1.013171e-01	3.839132e+00	1.013171e-01	97	71	48
PCAWG2279:CGP_donor_GC00017	STAD	8921	1.008065e-01	3.950529e+00	1.008065e-01	0	255	0
PCAWG2279:ICGC_0312	PANC	4286	1.007049e-01	3.632345e+00	1.007049e-01	97	71	48
PCAWG2279:TCGA-06-0211	GBM	8189	1.006543e-01	3.913376e+00	1.006543e-01	138	112	92
PCAWG2279:TCGA-EX-A1H5	CESC	4244	1.005025e-01	3.628081e+00	1.005025e-01	255	179	0
PCAWG2279:ICGC_0212	PANC	4634	9.960159e-02	3.666213e+00	9.960159e-02	97	71	48
PCAWG2279:TCGA-26-5132	GBM	7243	9.891197e-02	3.860053e+00	9.891197e-02	138	112	92
PCAWG2279:PCSI_0162	PANC	5817	9.871668e-02	3.764895e+00	9.871668e-02	97	71	48
PCAWG2279:TCGA-BR-7722	STAD	5518	9.852217e-02	3.741966e+00	9.852217e-02	0	255	0
PCAWG2279:OCCAMS-ST-023	ESO	7241	9.727626e-02	3.859974e+00	9.727626e-02	77	204	46
PCAWG2279:OCCAMS-SH-071	ESO	35397	9.666506e-02	4.548995e+00	9.666506e-02	77	204	46
PCAWG2279:OCCAMS-RS-024	ESO	33976	9.657170e-02	4.531201e+00	9.657170e-02	77	204	46
PCAWG2279:PCSI_0235	PANC	4816	9.596929e-02	3.682939e+00	9.596929e-02	97	71	48
PCAWG2279:PCSI_0173	PANC	4969	9.496676e-02	3.696449e+00	9.496676e-02	97	71	48
PCAWG2279:PCSI_0469	PANC	5150	9.478673e-02	3.712016e+00	9.478673e-02	97	71	48
PCAWG2279:PCSI_0392	PANC	4885	9.442871e-02	3.689066e+00	9.442871e-02	97	71	48
PCAWG2279:TCGA-AA-A02Y	CRC	13349	9.429514e-02	4.125540e+00	9.429514e-02	0	153	89
PCAWG2279:TCGA-CA-6718	CRC	849282	9.392265e-02	5.929053e+00	9.392265e-02	0	153	89
PCAWG2279:ICGC_0140	PANC	8035	9.310987e-02	3.905140e+00	9.310987e-02	97	71	48
